name,category,seed_source,seed_type
מרכזי בריאות האישה בלאומית,womens_health_center,https://www.leumit.co.il/womens-health/womens-health-clinics/,web
"מרכזי בריאות האישה בקופת חולים כללית, חיפה",womens_health_center,https://easy.co.il/list/Women's-Health-Center?region=2793603,web
מרכזי בריאות האישה הכי טובים בבאר שבע,womens_health_center,https://easy.co.il/list/Women's-Health-Center?region=322,web
מרכזי בריאות האישה הכי טובים בירושלים והסביבה,womens_health_center,https://easy.co.il/list/Women's-Health-Center?region=25,web
מרפאה לבריאות האישה בחיפה,womens_health_center,https://www.helaclinic.com/,web
מרפאות נשים,womens_health_center,https://hospitals.clalit.co.il/kaplan/he/med_units/women_maternity/women_clinics/Pages/default.aspx,web
מרפאות נשים בקופות החולים בישראל,womens_health_center,https://civilsociety.co.il/מכון-בריאות-אישה/,web
מרפאות נשים הכי טובות (בהסדר עם כללית) בפתח תקווה,womens_health_center,https://easy.co.il/list/Gynecologist?c2=5404&region=1676,web
מרפאות נשים הכי טובות באזור הצפון,womens_health_center,https://easy.co.il/list/Gynecologist?region=1,web
"מרפאות נשים הכי טובות בשירותי בריאות כללית, באר שבע",womens_health_center,https://easy.co.il/list/Gynecologist?region=20076855,web
מרפאות נשים-מרפאות נשים,womens_health_center,https://www.rambam.org.il/departmentsandclinics/obstetrics_gynecology_section/womensdivision/gynecology_clinics/,web
מרפאת HeLa,womens_health_center,https://www.helaclinic.com/,web
מרפאת בית חולים אסותא אשדוד,womens_health_center,https://go.serguide.maccabi4u.co.il/heb/doctors/doctorssearchresults/doctorsinfopage/?ItemKeyIndex=156CDF2C8A37CF96B8237E6801A390C48035FF34FEA98495A43093028C871BBA&RequestId=00000000-0000-0000-0001-000000000302,web
מרפאת נשים,womens_health_center,https://www.medreviews.co.il/search/treatment/gynecologist-clinic/center/tel-aviv/insurance/clalit-mushlam,web
"מרפאת צוואר הרחם, קולפוסקופיה ומחלות העריה והלדן",womens_health_center,https://www.rambam.org.il/departmentsandclinics/obstetrics_gynecology_section/womensdivision/gynecology_clinics/the_ariyeh_dan_cervical_clinic/,web
נתניה,womens_health_center,https://www.meuhedet.co.il/poi/MedicalInstitution/014072900000000000000000000000_0,web
קופות חולים (מרכזי בריאות האישה) באזור הדרום,womens_health_center,https://easy.co.il/list/Health-Maintenance-Organization?c2=13059&region=3,web
"קופות חולים, מרפאת נשים בנתניה",womens_health_center,https://www.d.co.il/h-c43950-e0-p0-l0-city7400-t40094926.nb1/,web
קופת חולים ושירותי בריאות,womens_health_center,https://www.meuhedet.co.il/,web
קופת חולים כללית,womens_health_center,https://www.azrielimalls.co.il/malls/hod-hasharon/stores/1589,web
קופת חולים כללית מיון נשים,womens_health_center,https://zips.co.il/עסקים/פתח-תקווה/מרכזים-רפואיים/79913/קופת-חולים-כללית-מיון-נשים,web
"קופת חולים כללית ראשון לציון שעות פתיחה, סניפים, טלפונים",womens_health_center,https://www.xn----8hcbjj5cq0blc.co.il/קופת-חולים-כללית/opening_hours_city.asp?cid=323&city=ראשון+לציון,web
קופת חולים מאוחדת,womens_health_center,https://piano-center.co.il/meuhedet/,web
קופת חולים מאוחדת באזור השפלה,womens_health_center,https://easy.co.il/list/Meuhedet-Health-Services?region=24,web
ראשון לציון מרכז העיר,womens_health_center,https://www.meuhedet.co.il/poi/Pharmacy/052005_0,web
ראשון לציון-קידמת פיקא-מכון בר,womens_health_center,https://www.meuhedet.co.il/poi/MedicalInstitution/022422900000000000000000000000_0,web
רופאי גינקולוגיה/נשים,womens_health_center,https://serguide.maccabi4u.co.il/heb/doctors/?field=002,web
רופאי נשים (גינקולוגים) מומלצים בבאר שבע,womens_health_center,https://www.medreviews.co.il/search/gynecology/south/beer-sheva,web
רפואת נשים,womens_health_center,https://hospitals.clalit.co.il/carmel/he/Departments-and-Outpatient-Clinics-main/Clinical-departments-and-clinics/Obstetrics-and-Gynecology/Gynecology/Pages/default.aspx,web
"רפואת נשים (בהסדר עם כללית) בקופת חולים כללית, באר שבע",womens_health_center,https://easy.co.il/list/Gynecologist?c2=5404&region=24545876,web
רפואת נשים באזור השרון,womens_health_center,https://easy.co.il/list/Gynecologist?region=11,web
שירותי בריאות ברמת השרון וסביבתה,womens_health_center,https://ramat-hasharon.muni.il/שירותי-בריאות-ברמת-השרון-וסביבתה/,web
"שירותי בריאות כללית , מרכז האישה,מרפאת נשים",womens_health_center,https://www.b144.co.il/b144_sip/401C04134675625C4F100410/,web
שירותי בריאות כללית באזור הצפון,womens_health_center,https://www.b144.co.il/סניפים/קופות-חולים/שירותי-בריאות-כללית/אזור-הצפון/,web
שירותי בריאות כללית בראשון לציון,womens_health_center,https://www.t.co.il/Business/Network_192_1_0_s1199.html,web
שעות פתיחה כללית מרכז בריאות האישה,womens_health_center,https://il.near-place.com/kllyt-mrkz-brywt-hysh-sdwd-syty-sdwd-tsahal-street-1-ashdod,web
שעות פתיחה כללית מרכז בריאות האישה (מרפאה לבריאות האישה ...חיפה,womens_health_center,https://openinghours.co.il/כללית-מרכז-בריאות-האישה-שדרות-גיימס-דה-רוטשילד-37-חיפה,web
שעות פתיחה כללית מרכז בריאות האישה (מרפאה לבריאות האישה ...צפו,womens_health_center,https://openinghours.co.il/כללית-מרכז-בריאות-האישה-שדרות-גיימס-דה-רוטשילד-37-חיפה,web
שעות פתיחה כללית מרכז בריאות האישה חיפה,womens_health_center,https://openinghours.co.il/כללית-מרכז-בריאות-האישה-שדרות-גיימס-דה-רוטשילד-37-חיפה,web
"שעות פתיחה כללית מרכז לבריאות האישה ראשל""צ ראשון לציון",womens_health_center,https://openinghours.co.il/כללית-מרכז-לבריאות-האישה-ראשלצ-הרצל-52-מגדלי-צרפתי-קומה-א-מתחם-תמרכזית-הישנה-ראשון-לציון,web
שעות פתיחה מרכז לבריאות האישה (רופא נשים) באר שבע,womens_health_center,https://openinghours.co.il/מרכז-לבריאות-האישה-באר-שבע,web
"שעות פתיחה מרכז לבריאות האישה באר שבע, אנשי קשר",womens_health_center,https://il.near-place.com/mrkz-lbrywt-hysh-br-sb,web
שרותי אחיות- מרכז בריאות האישה,womens_health_center,https://www.meuhedet.co.il/poi/NurseryClinic/052002_0,web
תל אביב-פנקס,womens_health_center,https://www.meuhedet.co.il/poi/MedicalInstitution/030182900000000000000000000000_0,web
אבו אילטוב,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אבי גולדברג,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אבי ורסנו,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אבי מרדכי רונן,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אבי מרקדו,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אביאל בנקימון,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אביאל חנקין,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אביאל נגר,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אביב אוסטרינסקי,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אביב מוסקוביץ,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אביב רטהאוז,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אביבה דניז סעדה,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אביבה זלוציבר אברמוביץ,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אביבה מיכל אלעד גרין,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אביבה רוז לביא בלוך,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אביבית חיה כהן,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אביגיל ארגוב,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אביגיל שלומית אלעזר כהן,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אביה פינקלשטיין,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אביחי אשל,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אביטל דורות דסקל,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אביטל הרשקוביץ,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אביטל ווייס מזאה,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אביטל וינשטין,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אביטל חביבה דשט אפשטיין,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אביטל מרגלית,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אביטל עמרמוב בן בצלאל,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אביטל צפורה ביליצקי קופיט,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אביטל רחל רייס,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אביטל שכטר,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אביטל שפובלוב,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אבינעם מרקוביץ,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אביעזר עזרא גבאי,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אבירם דונסקי,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אבירם מרמור,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אבישי וינשטוק,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אבישי טל,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
אבלין ורדה,family_doctor,https://data.gov.il/he/datasets/ministry-health/database-of-doctors-licenses-moh/9c64c522-bbc2-48fe-96fb-3b2a8626f59e,moh
